AREFNO,Borough,Boro,Easting,Northing,CREFNO,Casualty Class,Casualty Sex,Casualty Age (Banded),Casualty Age,No. of Casualties,Casualty Severity,Ped. Location,Ped. Movement,Mode of Travel, 
0113ZD30458,CROYDON,20,538420,162050,1,3 Pedestrian,1 Male,0-15,9,1,3 Slight,05 Crossing Road (Not On Xing),4 From Drivers O/Side Msk,1 Pedestrian, 
0113ZD30459,CROYDON,20,532160,164910,1,3 Pedestrian,1 Male,25-59,26,1,3 Slight,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
0113ZD30460,CROYDON,20,532270,162680,1,2 Passenger,1 Male,25-59,33,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30461,CROYDON,20,531590,168930,1,1 Driver/Rider,2 Female,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30462,CROYDON,20,533200,165450,1,1 Driver/Rider,2 Female,25-59,39,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30463,CROYDON,20,532390,170340,1,1 Driver/Rider,1 Male,25-59,29,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30464,CROYDON,20,531170,167660,1,1 Driver/Rider,1 Male,25-59,47,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30465,CROYDON,20,530710,169400,1,1 Driver/Rider,1 Male,25-59,54,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113ZD30466,CROYDON,20,532350,162830,1,1 Driver/Rider,1 Male,25-59,37,1,3 Slight,-2 Unknown,-2 N/A,7 Goods Vehicle, 
0113ZD30467,CROYDON,20,532380,160250,1,1 Driver/Rider,2 Female,60+,73,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30468,CROYDON,20,536790,163470,2,2 Passenger,1 Male,25-59,26,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30468,CROYDON,20,536790,163470,1,1 Driver/Rider,1 Male,25-59,30,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30470,CROYDON,20,533700,166620,1,1 Driver/Rider,1 Male,16-24,23,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30471,CROYDON,20,531700,166690,1,2 Passenger,2 Female,Unknown,0,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
0113ZD30473,CROYDON,20,532960,163590,1,3 Pedestrian,1 Male,0-15,5,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
0113ZD30474,CROYDON,20,536380,163570,1,3 Pedestrian,2 Female,25-59,39,1,3 Slight,09 In Road - Not Crossing,9 Unknown Or Other,1 Pedestrian, 
0113ZD30475,CROYDON,20,531550,161260,1,1 Driver/Rider,1 Male,25-59,38,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30478,CROYDON,20,532380,168360,1,2 Passenger,2 Female,Unknown,0,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
0113ZD30480,CROYDON,20,532260,163390,1,3 Pedestrian,1 Male,0-15,12,1,3 Slight,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian, 
0113ZD30482,CROYDON,20,536840,162540,1,3 Pedestrian,2 Female,25-59,26,1,3 Slight,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian, 
0113ZD30484,CROYDON,20,532080,168280,1,3 Pedestrian,1 Male,16-24,19,1,3 Slight,05 Crossing Road (Not On Xing),2 From Drivers N/Side Msk,1 Pedestrian, 
0113ZD30485,CROYDON,20,535430,165510,1,1 Driver/Rider,1 Male,16-24,23,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30486,CROYDON,20,531180,168130,1,3 Pedestrian,1 Male,25-59,58,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
0113ZD30487,CROYDON,20,531660,166780,1,1 Driver/Rider,1 Male,16-24,22,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30488,CROYDON,20,534880,166970,1,3 Pedestrian,1 Male,16-24,24,1,3 Slight,01 Crossing Road On Ped Xing,3 From Drivers O/Side,1 Pedestrian, 
0113ZD30489,CROYDON,20,536910,162860,2,1 Driver/Rider,1 Male,25-59,39,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30489,CROYDON,20,536910,162860,1,2 Passenger,1 Male,0-15,7,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30490,CROYDON,20,533320,165180,1,1 Driver/Rider,1 Male,25-59,42,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30491,CROYDON,20,529790,160800,1,1 Driver/Rider,2 Female,25-59,53,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30492,CROYDON,20,530570,169810,1,1 Driver/Rider,1 Male,25-59,52,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30493,CROYDON,20,531020,160200,2,3 Pedestrian,2 Female,0-15,3,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
0113ZD30493,CROYDON,20,531020,160200,1,3 Pedestrian,2 Female,25-59,30,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
0113ZD30494,CROYDON,20,532520,164070,1,1 Driver/Rider,1 Male,16-24,21,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30495,CROYDON,20,531080,161530,1,3 Pedestrian,2 Female,25-59,39,1,3 Slight,09 In Road - Not Crossing,5 In Rd Not Crossing,1 Pedestrian, 
0113ZD30496,CROYDON,20,531750,170710,1,1 Driver/Rider,1 Male,16-24,22,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30497,CROYDON,20,531350,167740,1,3 Pedestrian,2 Female,0-15,7,1,3 Slight,09 In Road - Not Crossing,7 In Rd Facing Traffic,1 Pedestrian, 
0113ZD30498,CROYDON,20,532970,162440,1,1 Driver/Rider,1 Male,16-24,18,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30499,CROYDON,20,532710,166480,1,1 Driver/Rider,1 Male,25-59,45,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113ZD30500,CROYDON,20,532520,167250,1,1 Driver/Rider,1 Male,25-59,27,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30501,CROYDON,20,534510,165680,1,1 Driver/Rider,1 Male,25-59,48,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30501,CROYDON,20,534510,165680,3,2 Passenger,2 Female,0-15,11,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30501,CROYDON,20,534510,165680,4,2 Passenger,2 Female,Unknown,0,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30501,CROYDON,20,534510,165680,5,2 Passenger,2 Female,25-59,42,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30501,CROYDON,20,534510,165680,2,2 Passenger,2 Female,0-15,15,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30503,CROYDON,20,535630,167300,1,3 Pedestrian,1 Male,0-15,4,1,2 Serious,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
0113ZD30504,CROYDON,20,532610,164840,1,1 Driver/Rider,1 Male,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30505,CROYDON,20,533390,161930,1,1 Driver/Rider,1 Male,25-59,45,1,2 Serious,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113ZD30506,CROYDON,20,530840,167080,1,1 Driver/Rider,1 Male,25-59,45,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113ZD30507,CROYDON,20,533290,166310,2,2 Passenger,1 Male,0-15,12,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
0113ZD30507,CROYDON,20,533290,166310,1,1 Driver/Rider,1 Male,25-59,27,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
0113ZD30509,CROYDON,20,534570,168100,1,1 Driver/Rider,1 Male,16-24,18,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30511,CROYDON,20,531260,167870,1,1 Driver/Rider,1 Male,25-59,41,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30512,CROYDON,20,534310,165660,1,1 Driver/Rider,1 Male,25-59,48,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30514,CROYDON,20,531630,165330,1,1 Driver/Rider,2 Female,25-59,54,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30515,CROYDON,20,532770,164820,1,1 Driver/Rider,2 Female,16-24,20,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30516,CROYDON,20,532560,164850,1,1 Driver/Rider,1 Male,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113ZD30517,CROYDON,20,532350,165240,2,1 Driver/Rider,1 Male,25-59,40,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
0113ZD30517,CROYDON,20,532350,165240,1,1 Driver/Rider,2 Female,16-24,21,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30518,CROYDON,20,538740,161910,1,1 Driver/Rider,1 Male,16-24,17,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30520,CROYDON,20,529830,159830,1,1 Driver/Rider,1 Male,25-59,27,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113ZD30521,CROYDON,20,534030,161380,1,3 Pedestrian,1 Male,60+,77,1,3 Slight,02 Crossing Road In Zig-Zag App,1 From Drivers N/Side,1 Pedestrian, 
0113ZD30523,CROYDON,20,533670,164000,1,1 Driver/Rider,1 Male,25-59,44,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30523,CROYDON,20,533670,164000,2,2 Passenger,1 Male,25-59,41,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30524,CROYDON,20,533500,170410,1,1 Driver/Rider,2 Female,25-59,48,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30525,CROYDON,20,534990,159530,1,2 Passenger,2 Female,60+,77,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
0113ZD30526,CROYDON,20,532850,170880,1,1 Driver/Rider,2 Female,25-59,40,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30527,CROYDON,20,530600,169730,1,1 Driver/Rider,1 Male,25-59,48,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113ZD30528,CROYDON,20,531430,162420,1,1 Driver/Rider,2 Female,25-59,47,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30529,CROYDON,20,534410,168110,1,3 Pedestrian,1 Male,25-59,36,1,3 Slight,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian, 
0113ZD30530,CROYDON,20,532320,166230,1,2 Passenger,2 Female,16-24,17,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30530,CROYDON,20,532320,166230,2,2 Passenger,1 Male,16-24,18,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30534,CROYDON,20,529660,159640,1,1 Driver/Rider,2 Female,25-59,42,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30535,CROYDON,20,530970,168630,1,1 Driver/Rider,1 Male,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113ZD30536,CROYDON,20,531040,165620,1,1 Driver/Rider,1 Male,25-59,48,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30537,CROYDON,20,531140,167440,1,1 Driver/Rider,1 Male,16-24,19,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30538,CROYDON,20,532560,165290,1,1 Driver/Rider,1 Male,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30539,CROYDON,20,534300,161720,1,1 Driver/Rider,1 Male,16-24,18,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30543,CROYDON,20,532680,167540,1,1 Driver/Rider,2 Female,25-59,38,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30544,CROYDON,20,534540,163100,1,3 Pedestrian,2 Female,60+,69,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
0113ZD30545,CROYDON,20,532590,167230,1,1 Driver/Rider,1 Male,25-59,44,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30546,CROYDON,20,532430,165520,2,2 Passenger,1 Male,25-59,38,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
0113ZD30546,CROYDON,20,532430,165520,3,2 Passenger,1 Male,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
0113ZD30546,CROYDON,20,532430,165520,1,2 Passenger,2 Female,25-59,41,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
0113ZD30547,CROYDON,20,530820,161830,1,1 Driver/Rider,1 Male,60+,62,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30550,CROYDON,20,532910,164360,1,1 Driver/Rider,2 Female,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30550,CROYDON,20,532910,164360,2,2 Passenger,1 Male,25-59,28,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30551,CROYDON,20,532040,161980,1,1 Driver/Rider,1 Male,60+,71,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30552,CROYDON,20,535050,167150,1,1 Driver/Rider,1 Male,25-59,25,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113ZD30553,CROYDON,20,531130,165340,1,1 Driver/Rider,1 Male,25-59,37,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30554,CROYDON,20,534410,168110,1,2 Passenger,2 Female,Unknown,0,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30556,CROYDON,20,531560,166960,1,1 Driver/Rider,1 Male,16-24,21,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30557,CROYDON,20,531330,161690,1,3 Pedestrian,1 Male,0-15,15,1,3 Slight,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian, 
0113ZD30558,CROYDON,20,528620,159620,1,1 Driver/Rider,2 Female,25-59,41,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30559,CROYDON,20,529760,159420,1,1 Driver/Rider,1 Male,16-24,21,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30560,CROYDON,20,530520,160420,1,1 Driver/Rider,2 Female,25-59,40,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30561,CROYDON,20,531300,166430,1,1 Driver/Rider,1 Male,16-24,22,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30562,CROYDON,20,533330,166890,1,1 Driver/Rider,1 Male,25-59,52,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30563,CROYDON,20,536880,166030,1,1 Driver/Rider,2 Female,25-59,40,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113ZD30564,CROYDON,20,530760,169260,1,1 Driver/Rider,1 Male,16-24,20,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113ZD30565,CROYDON,20,534870,166960,1,1 Driver/Rider,2 Female,60+,60,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30568,CROYDON,20,531270,168280,1,3 Pedestrian,2 Female,0-15,4,1,3 Slight,05 Crossing Road (Not On Xing),2 From Drivers N/Side Msk,1 Pedestrian, 
0113ZD30569,CROYDON,20,532480,170290,1,3 Pedestrian,2 Female,16-24,22,1,3 Slight,06 On Footpath - Verge,9 Unknown Or Other,1 Pedestrian, 
0113ZD30570,CROYDON,20,530930,168790,1,1 Driver/Rider,2 Female,25-59,54,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30571,CROYDON,20,531920,166370,1,1 Driver/Rider,2 Female,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30572,CROYDON,20,530220,160100,1,1 Driver/Rider,1 Male,60+,63,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113ZD30573,CROYDON,20,531220,168030,1,1 Driver/Rider,1 Male,25-59,52,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30574,CROYDON,20,532620,164840,1,1 Driver/Rider,2 Female,25-59,46,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113ZD30575,CROYDON,20,532550,165570,1,1 Driver/Rider,1 Male,0-15,15,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113ZD30576,CROYDON,20,530070,167310,1,1 Driver/Rider,2 Female,25-59,51,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30577,CROYDON,20,532620,165620,1,3 Pedestrian,1 Male,25-59,43,1,3 Slight,05 Crossing Road (Not On Xing),4 From Drivers O/Side Msk,1 Pedestrian, 
0113ZD30578,CROYDON,20,531100,164280,1,2 Passenger,2 Female,60+,65,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30579,CROYDON,20,530700,169410,1,3 Pedestrian,2 Female,25-59,59,1,3 Slight,04 Crossing Road Within 50m Xing,3 From Drivers O/Side,1 Pedestrian, 
0113ZD30580,CROYDON,20,529880,167420,1,1 Driver/Rider,1 Male,25-59,30,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30582,CROYDON,20,532730,167890,1,1 Driver/Rider,1 Male,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30583,CROYDON,20,532110,167820,1,1 Driver/Rider,2 Female,25-59,45,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30583,CROYDON,20,532110,167820,2,2 Passenger,1 Male,0-15,14,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30583,CROYDON,20,532110,167820,3,2 Passenger,2 Female,16-24,17,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30584,CROYDON,20,533940,168550,1,2 Passenger,1 Male,60+,81,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
0113ZD30585,CROYDON,20,533390,165750,1,1 Driver/Rider,1 Male,25-59,27,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113ZD30587,CROYDON,20,529760,159420,1,1 Driver/Rider,1 Male,Unknown,0,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30588,CROYDON,20,531530,167040,1,1 Driver/Rider,1 Male,60+,66,1,3 Slight,-2 Unknown,-2 N/A,8 Other Vehicle, 
0113ZD30589,CROYDON,20,531530,167030,1,1 Driver/Rider,1 Male,25-59,35,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30591,CROYDON,20,531940,165580,1,1 Driver/Rider,1 Male,16-24,16,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113ZD30593,CROYDON,20,530820,166840,1,1 Driver/Rider,1 Male,25-59,34,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30594,CROYDON,20,532410,166550,1,1 Driver/Rider,1 Male,Unknown,0,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30596,CROYDON,20,531360,164920,1,3 Pedestrian,2 Female,25-59,25,1,3 Slight,05 Crossing Road (Not On Xing),2 From Drivers N/Side Msk,1 Pedestrian, 
0113ZD30597,CROYDON,20,535100,165940,1,2 Passenger,1 Male,25-59,47,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30598,CROYDON,20,535360,167430,1,1 Driver/Rider,2 Female,25-59,59,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30599,CROYDON,20,532330,166080,1,1 Driver/Rider,1 Male,60+,62,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
0113ZD30600,CROYDON,20,534340,163560,1,1 Driver/Rider,1 Male,25-59,59,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30601,CROYDON,20,529150,157690,1,1 Driver/Rider,1 Male,25-59,33,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30602,CROYDON,20,531880,166470,1,1 Driver/Rider,1 Male,25-59,38,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113ZD30604,CROYDON,20,532340,166230,1,2 Passenger,2 Female,25-59,44,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
0113ZD30605,CROYDON,20,531230,168940,1,1 Driver/Rider,1 Male,25-59,43,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30606,CROYDON,20,533030,165440,1,2 Passenger,2 Female,60+,67,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30607,CROYDON,20,532250,168630,1,1 Driver/Rider,2 Female,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30608,CROYDON,20,534900,162390,1,3 Pedestrian,1 Male,60+,78,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
0113ZD30609,CROYDON,20,532850,163930,1,3 Pedestrian,1 Male,0-15,11,1,3 Slight,05 Crossing Road (Not On Xing),2 From Drivers N/Side Msk,1 Pedestrian, 
0113ZD30611,CROYDON,20,532390,165000,1,1 Driver/Rider,1 Male,25-59,25,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30612,CROYDON,20,531630,162490,1,1 Driver/Rider,1 Male,25-59,50,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30613,CROYDON,20,530220,169420,1,1 Driver/Rider,1 Male,16-24,20,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30616,CROYDON,20,533880,168320,1,1 Driver/Rider,1 Male,25-59,55,1,2 Serious,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30617,CROYDON,20,536260,166170,1,1 Driver/Rider,1 Male,25-59,46,1,3 Slight,-2 Unknown,-2 N/A,3 Powered 2 Wheeler, 
0113ZD30618,CROYDON,20,531630,162480,2,1 Driver/Rider,1 Male,25-59,38,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30618,CROYDON,20,531630,162480,1,1 Driver/Rider,2 Female,25-59,29,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30619,CROYDON,20,531760,169600,1,1 Driver/Rider,2 Female,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30620,CROYDON,20,532420,164890,1,1 Driver/Rider,1 Male,16-24,21,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113ZD30621,CROYDON,20,531060,165500,1,1 Driver/Rider,2 Female,25-59,35,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30622,CROYDON,20,533140,166580,1,3 Pedestrian,2 Female,25-59,47,1,3 Slight,06 On Footpath - Verge,9 Unknown Or Other,1 Pedestrian, 
0113ZD30623,CROYDON,20,531700,161660,1,1 Driver/Rider,2 Female,60+,64,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30624,CROYDON,20,532280,165200,1,1 Driver/Rider,2 Female,25-59,25,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30626,CROYDON,20,532500,165720,1,1 Driver/Rider,1 Male,25-59,32,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30626,CROYDON,20,532500,165720,2,1 Driver/Rider,2 Female,25-59,27,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30627,CROYDON,20,532360,162850,1,1 Driver/Rider,2 Female,25-59,41,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30629,CROYDON,20,534340,168840,1,1 Driver/Rider,1 Male,25-59,51,1,3 Slight,-2 Unknown,-2 N/A,6 Bus Or Coach, 
0113ZD30630,CROYDON,20,533120,164710,1,1 Driver/Rider,2 Female,25-59,57,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30633,CROYDON,20,530840,166970,4,2 Passenger,1 Male,25-59,26,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30633,CROYDON,20,530840,166970,1,1 Driver/Rider,2 Female,60+,73,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30633,CROYDON,20,530840,166970,5,2 Passenger,1 Male,0-15,3,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30633,CROYDON,20,530840,166970,3,1 Driver/Rider,2 Female,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30633,CROYDON,20,530840,166970,2,1 Driver/Rider,2 Female,16-24,24,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30634,CROYDON,20,532030,169340,1,1 Driver/Rider,2 Female,16-24,17,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113ZD30635,CROYDON,20,532450,165820,2,2 Passenger,2 Female,16-24,19,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30635,CROYDON,20,532450,165820,3,2 Passenger,1 Male,16-24,19,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30635,CROYDON,20,532450,165820,1,1 Driver/Rider,2 Female,16-24,22,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30639,CROYDON,20,532740,167170,1,1 Driver/Rider,1 Male,25-59,55,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30640,CROYDON,20,531370,167540,1,3 Pedestrian,1 Male,16-24,21,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian, 
0113ZD30641,CROYDON,20,531420,161970,1,1 Driver/Rider,2 Female,25-59,42,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30641,CROYDON,20,531420,161970,2,2 Passenger,1 Male,0-15,9,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30641,CROYDON,20,531420,161970,3,1 Driver/Rider,2 Female,25-59,31,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30642,CROYDON,20,531700,166700,1,1 Driver/Rider,2 Female,25-59,29,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
0113ZD30643,CROYDON,20,533310,165180,1,1 Driver/Rider,1 Male,25-59,44,1,3 Slight,-2 Unknown,-2 N/A,4 Car, 
0113ZD30644,CROYDON,20,534110,168410,1,1 Driver/Rider,1 Male,25-59,35,1,3 Slight,-2 Unknown,-2 N/A,2 Pedal Cycle, 
